SN,tester,group,TN,CN,BN,cond,CCW,tgtsize,hand_theta,hand_theta_maxv,hand_theta_maxradv,handMaxRadExt,hand_theta_50,raw_ep_hand_ang,ti,fbi,ri,clampi,MT,RT,ST,radvelmax,maxRadDist,testMaxRadDist,hand_report
9,T,15,71,18,3,15,1,6,2.23068267737977,2.23068267737977,2.23068267737977,4.54910528743829,1.84839872792452,-132.76931732262,225,0,0,0,0.0679263582777594,0.475608598224198,2.06788850022917,1412.69974160269,195.63382942127,195.63382942127,5
9,T,15,72,18,3,15,1,6,1.02737432859686,1.06507610599414,1.06507610599414,-0.841538492778568,1.64671710493565,-43.9726256714031,315,0,0,0,0.0958803228869556,0.46755024154038,1.42661186663747,956.204425584542,162.687804124244,162.687804124244,5
9,T,15,73,19,3,15,1,6,2.11859909661021,2.11859909661021,2.11859909661021,0.588920031472853,1.59490106318022,47.1185990966102,45,0,0,0,0.0839126716905412,0.795184936581791,1.93581918513939,1068.47018735842,164.988667630098,164.988667630098,5
9,T,15,74,19,3,15,1,6,4.87714927362927,5.03470956153649,5.03470956153649,NaN,8.25116158851333,139.877149273629,135,0,0,0,0.103884296179672,0.595473799523916,1.68851296578146,853.61335352855,NaN,90.9394154258302,-0
9,T,15,75,19,3,15,1,6,2.52868855069659,2.38144274979669,2.38144274979669,-0.741523936758313,2.40940670902012,-42.4713114493034,315,0,0,0,0.0999104026111581,0.523538994694491,1.69650642294914,956.535866056271,176.419391088342,176.419391088342,-0
9,T,15,76,19,3,15,1,6,4.96074447353237,4.96074447353237,4.96074447353237,4.75712913492043,5.91394198434926,-130.039255526468,225,0,0,0,0.0799553034621567,0.48357170885879,2.55174564677554,1041.09392332518,187.866068384894,187.866068384894,-0
9,T,15,77,20,3,15,1,6,-2.12834427638887,-2.12834427638887,-2.12834427638887,-1.75347592380615,-1.05876495005623,-47.1283442763889,315,0,0,0,0.107921887421981,0.607470895871984,4.09837264461373,831.787968660595,173.227452256424,173.227452256424,10
9,T,15,78,20,3,15,1,6,3.11364959860878,3.2359751136047,3.2359751136047,1.16890689864363,4.31105786103497,48.1136495986088,45,0,0,0,0.0998292782152248,0.531630702518555,1.82039118784724,926.004992649342,156.045070785572,156.045070785572,10
9,T,15,79,20,3,15,1,6,7.58783776357859,8.16289364217772,8.16289364217772,NaN,8.74762793353398,142.587837763579,135,0,0,0,0.135880659403483,0.679314661101557,1.5998644321204,609.044661746815,NaN,90.4502787746321,-5
9,T,15,80,20,3,15,1,6,1.83179742173809,1.41721424546864,1.41721424546864,NaN,0.906683324974892,-133.168202578262,225,0,0,0,0.083914474455014,0.555515527509783,2.21181820203014,1016.89745074095,NaN,91.0397435785182,-5
9,T,15,81,21,3,15,1,6,4.79389883104918,4.97844062053042,4.88111979197569,NaN,6.853793556391,139.793898831049,135,0,0,0,0.107901155631794,0.459593741042909,3.82649594888767,862.313283842568,NaN,95.9346218573158,5
9,T,15,82,21,3,15,1,6,6.85973807080812,7.17355291069549,7.17355291069549,NaN,7.89831129061077,51.8597380708081,45,0,0,0,0.083923788737593,0.803299178960629,2.243985527409,981.379379355846,NaN,166.218165989615,-0
9,T,15,83,21,3,15,1,6,-0.416881165601808,-0.294104223575857,-0.294104223575857,-2.34544926060192,0.861556430735618,-45.4168811656018,315,0,0,0,0.0998863657533775,0.487566334215785,2.27325701230131,872.882291876641,156.695794786833,156.695794786833,5
9,T,15,84,21,3,15,1,6,3.66356991874773,3.62351621407629,3.62351621407629,4.89675289082362,3.7505255593403,-131.336430081252,225,0,0,0,0.0839165776801565,0.559288412852084,1.81823267798734,1028.43834917469,160.449134679592,160.449134679592,-5
9,T,15,85,22,3,15,1,6,1.25864577070044,0.983707112226369,0.983707112226369,NaN,-0.0291152270930581,136.2586457707,135,0,0,0,0.111834487002398,0.619247153584979,3.13266572962937,785.250937065828,NaN,94.2603821018428,-5
9,T,15,86,22,3,15,1,6,-2.31455281002059,-2.2166682174028,-2.2166682174028,-3.65547422197579,-0.378857862085113,-47.3145528100206,315,0,0,0,0.099911904915075,0.503486846730766,1.61863000725089,956.647912723702,169.460758597875,169.467375968647,-0
9,T,15,87,22,3,15,1,6,-1.73604993507638,-2.66463953695234,-2.66463953695234,1.03961528360111,-3.47708081178303,-136.736049935076,225,0,0,0,0.0839270938055279,0.427627123431421,1.63058924554934,950.420557114327,154.434860693859,154.434860693859,-10
9,T,15,88,22,3,15,1,6,4.76336518161801,5.01273336780117,5.01273336780117,NaN,5.26313140704707,49.763365181618,45,0,0,0,0.0839261924232915,0.583484515154851,3.7106701415936,1038.97603099793,NaN,142.937040149835,10
9,T,15,89,23,3,15,1,6,0.838550129089981,0.838550129089981,0.838550129089981,-0.989932878403238,3.17729635707934,-44.16144987091,315,0,0,0,0.0999263270298343,0.519549477168994,1.98419696763028,941.483190862152,176.4309494933,176.4309494933,-5
9,T,15,90,23,3,15,1,6,6.31455763431052,6.23445293596421,6.23445293596421,8.27210298816357,6.19198574805364,-128.685442365689,225,0,0,0,0.0719510297088846,0.511479702976203,3.42288705500937,1276.54348779559,160.771199806971,160.771199806971,-0
9,T,15,91,23,3,15,1,6,-0.244428188015462,-0.0464545176169224,-0.0464545176169224,0.72866981597349,0.138364497328467,134.755571811985,135,0,0,0,0.11183628976687,0.774991271615363,1.69260133488774,844.359265167569,159.480320467911,159.480320467911,-15
9,T,15,92,23,3,15,1,6,2.99266861416128,2.93149087057896,2.93149087057896,NaN,2.36284803527982,47.9926686141613,45,0,0,0,0.0799408813473974,0.467549340157575,1.78041068173889,1138.58348758177,NaN,102.673849215426,5
9,T,15,93,24,3,15,1,6,1.07069312174303,1.07069312174303,1.07069312174303,-1.86127875654711,4.51199839297396,-43.929306878257,315,0,0,0,0.0999137076793204,0.551502273586152,1.56057859121108,957.977517220692,170.176171777822,170.176632488864,-0
9,T,15,94,24,3,15,1,6,5.30536426208286,5.04132372005784,5.04132372005784,4.59468047014619,5.78387886508118,50.3053642620829,45,0,0,0,0.0839294974914537,0.837244931376631,2.33394647352156,1138.06979962476,172.283924541785,172.283924541785,-0
9,T,15,95,24,3,15,1,6,4.16373397239749,3.96494321793563,3.96494321793563,NaN,3.79944814909533,-130.836266027603,225,0,0,0,0.0799390785824698,0.491554950360523,5.71452505271498,1135.76135838059,NaN,100.664058857136,-10
9,T,15,96,24,3,15,1,6,6.20400251988096,6.26332946046813,6.26332946046813,3.14009714512048,4.92792851401373,141.204002519881,135,0,0,0,0.111875950582544,0.519424485506875,1.62023086200304,826.949718126684,167.368589695027,167.368589695027,-5
9,T,15,97,25,3,15,1,6,1.64059510521101,1.14602477704631,1.14602477704631,-2.19056920190333,2.59423812245769,46.640595105211,45,0,0,0,0.0719882868389732,0.475552111608863,2.77090079928587,1385.59298755014,201.542059537783,201.542059537783,10
9,T,15,98,25,3,15,1,6,1.63736964272749,1.6365365658786,1.6365365658786,-1.91348347323657,0.412995532871719,-43.3626303572725,315,0,0,0,0.0998995860251171,0.475604391774027,2.34391035213332,933.956065005714,166.80778840855,166.80778840855,-5
9,T,15,99,25,3,15,1,6,3.91818969129793,3.81146591569916,3.81146591569916,6.78952141566566,3.47026321337489,-131.081810308702,225,0,0,0,0.0839261924235188,1.218927703742,1.38479464410625,1109.5355646225,174.445829715744,174.445829715744,10
9,T,15,100,25,3,15,1,6,1.82140412990356,1.81277392053522,1.81277392053522,NaN,1.88258254090465,136.821404129904,135,0,0,0,0.119904561654607,0.595474400445596,2.49180463322512,728.597240173693,NaN,92.2194565441531,-5
9,T,15,101,26,4,15,1,6,11.7809412519211,11.7809412519211,11.7809412519211,12.888306171022,12.1651546396616,-123.219058748079,225,1,15,1,0.0759802080508507,2.19299043152807,1.79805283421547,1237.48957840072,169.786312973611,169.786312973611,-0
9,T,15,102,26,4,15,1,6,5.84669494509862,6.19530973815665,6.4649967615523,NaN,6.47968958755905,140.846694945099,135,1,15,1,0.0959160777135821,0.575494663517361,1.83634655380547,884.806742723522,NaN,93.4492481342043,10
9,T,15,103,26,4,15,1,6,-2.23751743757765,-1.94301400808342,-1.94301400808342,-2.67793093504957,-4.65145330253091,-47.2375174375776,315,1,15,1,0.0839267933447445,0.615456841520881,1.7644520107126,1112.96887791771,200.926560912415,200.926560912415,5
9,T,15,104,26,4,15,1,6,3.54856895976491,3.70991479430104,3.70991479430104,0.70206381903396,4.06590812066202,48.5485689597649,45,1,15,1,0.0799565053051765,0.971075246783244,3.78412768138708,1077.42931855207,151.696139673851,151.696139673851,5
9,T,15,105,27,4,15,1,6,-2.3742444145056,-1.93872285855736,-1.93872285855736,-4.33947591088025,-0.885510557451312,-47.3742444145056,315,1,15,1,0.103880390190398,0.591374613833295,3.10865561251717,796.48571379162,143.070313644787,143.070313644787,-5
9,T,15,106,27,4,15,1,6,-2.73151904087118,-2.80511568659416,-2.80511568659416,-3.3786971358656,-3.6183706491676,42.2684809591288,45,1,15,1,0.0998650330412829,0.819238019579643,1.67407733017944,929.872774110822,160.279045377097,160.279045377097,-0
9,T,15,107,27,4,15,1,6,1.75876817535266,1.32740984650826,1.32740984650826,4.13523296359494,1.32145132022202,-133.241231824647,225,1,15,1,0.0919259592662911,0.815291768397515,2.22004151165288,942.780197310773,144.451083581539,144.451083581539,5
9,T,15,108,27,4,15,1,6,4.43148831186534,5.24732824135938,5.24732824135938,NaN,7.13601959433075,139.431488311865,135,1,15,1,0.127889005000611,0.867261558874588,1.58460853873271,687.735632465262,NaN,92.4162408108044,5
9,T,15,109,28,4,15,1,6,-6.00740534291253,-5.56945814818252,-5.56945814818252,NaN,-2.52144826946847,128.992594657087,135,1,15,1,0.103916445477239,0.643438748976678,1.53266038142954,876.051649309201,NaN,94.9437456130212,-0
9,T,15,110,28,4,15,1,6,-1.07071283188526,-1.35232059235568,-1.35232059235568,-0.405524871441798,-1.25824109643304,-136.070712831885,225,1,15,1,0.0919382781557943,0.535510251419169,1.82031396944103,821.759917197143,129.515171113733,129.515171113733,-0
9,T,15,111,28,4,15,1,6,0.228053721268772,0.541968436943037,0.541968436943037,NaN,0.937118739047406,45.2280537212688,45,1,15,1,0.0879529670799002,0.711357295277139,2.22404184576658,978.731258412523,NaN,94.9978912415857,-5
9,T,15,112,28,4,15,1,6,-6.62329614487544,-6.16271545142803,-6.16271545142803,-7.27064989262669,-4.90252645609894,-51.6232961448755,315,1,15,1,0.103880690651181,0.47159714706504,1.85231814464305,826.572842668398,94.0463229630907,95.9684276237042,5
9,T,15,113,29,4,15,1,6,-7.34281446655552,-6.64170636494805,-6.64170636494805,-10.7965155313626,-5.31431941526631,-52.3428144665555,315,1,15,1,0.0998638311992863,0.547599889671119,1.16090723515538,894.031246044185,148.656108303052,148.656108303052,5
9,T,15,114,29,4,15,1,6,-2.52916749828257,-2.59049641012419,-2.59049641012419,NaN,-2.91111448842489,42.4708325017174,45,1,15,1,0.0999149095221128,0.795283788160191,1.90424977660734,885.845486956708,NaN,94.8018305046851,-5
9,T,15,115,29,4,15,1,6,-1.20129256218999,-0.924326353075344,-0.924326353075344,NaN,-0.412342917416566,133.79870743781,135,1,15,1,0.0999040929360717,0.591488488447908,3.08327960094095,858.937031364914,NaN,96.0894561676223,5
9,T,15,116,29,4,15,1,6,-2.70781516442537,-2.867232644453,-2.867232644453,NaN,-2.77017202714683,-137.707815164425,225,1,15,1,0.0799018214527223,0.675331152789568,2.7735118029965,1095.47851192443,NaN,98.0400653820073,-5
9,T,15,117,30,4,15,1,6,-9.16274737408701,-8.66570387091584,-8.66570387091584,NaN,-5.59657049225578,125.837252625913,135,1,15,1,0.115901823856802,0.559496031213826,1.3029175938384,790.358874732311,NaN,94.5764236312186,5
9,T,15,118,30,4,15,1,6,-15.6153539107488,-15.6786995072529,-15.6786995072529,-16.552699950507,-15.6551472742777,-60.6153539107487,315,1,15,1,0.115910837678484,0.591379421204579,2.75892743933503,727.596100347573,130.088227639175,130.088227639175,5
9,T,15,119,30,4,15,1,6,-2.67239425099513,-2.86554659858109,-2.86554659858109,-1.1085048202242,-3.12642204961344,-137.672394250995,225,1,15,1,0.0919505970456385,0.675295397963282,1.67824051400373,981.731175127914,168.940403632514,168.940403632514,5
9,T,15,120,30,4,15,1,6,-0.517712332089189,-0.614626443153561,-0.614626443153561,NaN,-1.65015874625025,44.4822876679108,45,1,15,1,0.111888269472274,1.21494990418284,1.99223789759367,776.250211918676,NaN,137.140136488576,-0
9,T,15,121,31,4,15,1,6,-11.4839845667279,-11.9507617732014,-11.9507617732014,NaN,-13.372022608622,123.516015433272,135,1,15,1,0.103916445478148,0.815281853193255,1.96028089472441,813.674063794295,NaN,93.5824310839448,-35
9,T,15,122,31,4,15,1,6,-6.99114472437861,-6.99114472437861,-6.99114472437861,-5.93310550635931,-6.91359734661785,-141.991144724379,225,1,15,1,0.0679377757853672,0.691377858808551,3.81467762667035,1364.44651212067,189.979046199484,189.979046199484,5
9,T,15,123,31,4,15,1,6,-11.5379922067159,-10.5933113158787,-10.5933113158787,-13.1944877378187,-7.55847075437322,-56.5379922067159,315,1,15,1,0.107905963003986,0.631428732819018,2.97933821722245,802.313532938044,133.105497178565,133.105497178565,-5
9,T,15,124,31,4,15,1,6,-1.69584561949858,-1.69584561949858,-1.69584561949858,-2.22311442206512,-1.85623090995885,43.3041543805014,45,1,15,1,0.0799306656826957,0.683376589662657,1.36076139151714,1118.80416087427,150.204078906548,150.204078906548,5
9,T,15,125,32,4,15,1,6,-7.81474190682606,-7.81474190682606,-7.81474190682606,-7.51895957399986,-8.92042229541484,37.1852580931739,45,1,15,1,0.0759540679674728,0.559474998963765,1.66860383712265,1336.46552579733,188.352038607426,188.352038607426,5
9,T,15,126,32,4,15,1,6,-8.85521856592953,-8.67521612311145,-8.67521612311145,-5.04183435659257,-9.70997447751085,-143.85521856593,225,1,15,1,0.0799297643002319,0.539524106264025,3.19114500174703,1202.05013945882,191.373479897402,191.373479897402,-0
9,T,15,127,32,4,15,1,6,-9.69725616936535,-9.46354339543757,-9.46354339543757,-11.9341430982137,-7.00811454282103,-54.6972561693653,315,1,15,1,0.0879334371325058,0.471589335086037,1.54265040012319,1000.88753169252,175.081847076894,175.081847076894,-0
9,T,15,128,32,4,15,1,6,-5.33580612828595,-6.17804738003818,-6.03242814260628,NaN,-7.00781527855455,129.664193871714,135,1,15,1,0.119936110030949,0.655191871215607,2.81534254626069,670.713080772643,NaN,90.5733552957703,-0
9,T,15,129,33,4,15,1,6,-4.78126570138534,-5.09599767442171,-5.09599767442171,NaN,-5.70677928448123,-139.781265701385,225,1,15,1,0.0879100011957235,0.91902252914781,2.48156883765682,960.76703626448,NaN,95.4352091541198,-5
9,T,15,130,33,4,15,1,6,-8.50196331066707,-8.48703862269286,-8.48703862269286,-10.1577556455051,-9.04499295956773,36.4980366893329,45,1,15,1,0.0719155753431551,0.687398857407516,1.58439611299877,1249.03038169145,181.603278533797,181.603278533797,-0
9,T,15,131,33,4,15,1,6,-14.3481849963991,-14.2900490069709,-14.2900490069709,NaN,-14.6773810894643,-59.3481849963991,315,1,15,1,0.111920118309627,0.575457105926603,2.14016973627474,759.372831452995,NaN,91.418069202618,5
9,T,15,132,33,4,15,1,6,-7.99900701244526,-6.88694223382157,-6.88694223382157,NaN,-3.642015262961,127.000992987555,135,1,15,1,0.107913174061309,0.599487954830238,3.68673544012347,762.134319535627,NaN,92.1806153823498,5
9,T,15,133,34,4,15,1,6,-11.7875225277866,-11.6575099316909,-11.6575099316909,-13.2125792626023,-11.0932000872662,-56.7875225277866,315,1,15,1,0.0998941777326081,0.647460115341801,1.65251146107562,810.207421380102,151.92334819449,151.92334819449,-5
9,T,15,134,34,4,15,1,6,-4.99216915957811,-4.99216915957811,-4.99216915957811,NaN,-4.65309534348144,40.0078308404219,45,1,15,1,0.0679449868428037,0.655404296948859,1.62456410660081,1365.59376576992,NaN,172.741171219373,-0
9,T,15,135,34,4,15,1,6,-9.50659893192832,-9.2911113145022,-9.2911113145022,NaN,-7.66151673791228,125.493401068072,135,1,15,1,0.10391704639926,0.691407003499421,1.88035443549154,839.755049017117,NaN,93.2423597927712,-0
9,T,15,136,34,4,15,1,6,-1.36179234476396,-1.17584594842913,-1.17584594842913,NaN,-0.627843440441666,-136.361792344764,225,1,15,1,0.08793493943665,0.667387572102143,2.29986671562312,1060.25163643145,NaN,96.1945386024464,5
9,T,15,137,35,4,15,1,6,-7.50770128476881,-6.94745422503036,-6.94745422503036,-9.83742546943597,-6.10117618311483,-52.5077012847688,315,1,15,1,0.0879103016563931,0.395592601695171,1.92825568727187,876.572535829395,145.572662341645,145.572662341645,5
9,T,15,138,35,4,15,1,6,-8.44193980504474,-9.23004653224665,-9.23004653224665,NaN,-10.2871554417241,126.558060194955,135,1,15,1,0.123964987912132,0.615475770546709,1.9043092678312,664.812177505323,NaN,120.388845097637,5
9,T,15,139,35,4,15,1,6,-5.63521504468436,-5.69506613399429,-5.69506613399429,NaN,-6.07392315681791,39.3647849553156,45,1,15,1,0.0759471573709334,0.619452969183612,1.76044596784755,1067.51334449409,NaN,96.0961085529239,-0
9,T,15,140,35,4,15,1,6,-5.23201216905068,-5.36748409152938,-5.36748409152938,-2.90635719053415,-5.6217481091287,-140.232012169051,225,1,15,1,0.0679155416914909,0.779218754038197,2.68163752297687,1272.75644696324,180.268394927438,180.268394927438,5
9,T,15,141,36,4,15,1,6,-10.2901279681819,-10.3224910381427,-10.3224910381427,NaN,-11.3581317250302,34.7098720318181,45,1,15,1,0.0839237887377067,0.631323872024723,2.3638278936927,1032.16691431273,NaN,148.992985864857,5
9,T,15,142,36,4,15,1,6,-13.5798280519606,-11.661253207689,-11.661253207689,NaN,-10.0840870523485,-58.5798280519606,315,1,15,1,0.123830982428558,0.487546503808971,2.05379779353621,648.252034850067,NaN,115.914386984419,5
9,T,15,143,36,4,15,1,6,-7.59733361827841,-7.71518950233741,-7.71518950233741,-5.19260050791996,-7.72970961264843,-142.597333618278,225,1,15,1,0.0799036242171951,0.475583359523853,1.64448885921843,1100.41786153951,176.439851738274,176.439851738274,-0
9,T,15,144,36,4,15,1,6,-9.35478980866273,-9.37968007353783,-9.37968007353783,NaN,-9.49278313878999,125.645210191337,135,1,15,1,0.127894413293461,0.775313365513966,1.91625258170393,663.285664498116,NaN,91.7434504150857,5
9,T,15,145,37,4,15,1,6,-10.4889112239255,-9.67351403170854,-9.67351403170854,NaN,-6.53296883154695,124.511088776074,135,1,15,1,0.0999242238051465,0.70736477314199,1.95628656982853,829.598766532342,NaN,93.315707320787,-5
9,T,15,146,37,4,15,1,6,-9.03631691175625,-9.08137900291617,-9.08137900291617,-9.36524562395902,-9.6276327672321,35.9636830882438,45,1,15,1,0.0959124721841818,0.60747690508947,1.79643845873079,904.67216652867,169.175688282003,169.175688282003,-0
9,T,15,147,37,4,15,1,6,-14.2431962166604,-14.2431962166604,-14.5241306552047,NaN,-15.7205529015329,-149.24319621666,225,1,15,1,0.0759390449297825,0.383666714542414,2.06812436189261,1221.69147250987,NaN,195.593764585088,-5
9,T,15,148,37,4,15,1,6,-11.0956429581088,-9.77197868515634,-9.77197868515634,-11.5342500809298,-7.57005159347887,-56.0956429581088,315,1,15,1,0.12390369392574,0.391647251894938,2.80748429642449,651.492713219018,120.312741293326,120.321097910721,5
9,T,15,149,38,4,15,1,6,-20.9692453132422,-19.6955738084312,-19.6955738084312,-24.4115635655621,-15.3122838689087,-65.9692453132422,315,1,15,1,0.103955505372596,0.511291915022412,1.47628223116953,857.153536043813,154.768085056619,154.768085056619,5
9,T,15,150,38,4,15,1,6,-4.29791931016064,-4.12404582227964,-4.12404582227964,NaN,-5.05921129466537,-139.297919310161,225,1,15,1,0.0759426504594103,0.835252876758204,2.92736181661826,1169.24027640399,NaN,97.8148318617119,-0
9,T,15,151,38,4,15,1,6,-13.2620363366168,-13.1911065856857,-13.1911065856857,NaN,-12.3392181253094,121.737963663383,135,1,15,1,0.103923356075256,0.559506246881256,1.74042717102475,836.552329554476,NaN,91.6809242993321,-5
9,T,15,152,38,4,15,1,6,-10.0024640635321,-10.2571351120145,-10.2571351120145,NaN,-9.68595708693129,34.9975359364679,45,1,15,1,0.0639419485833059,0.73935662945587,2.23602542138383,1396.85347673982,NaN,101.99885438556,-0
9,T,15,153,39,4,15,1,6,-17.8687813800966,-17.8121571325794,-17.8121571325794,-17.1940018946066,-17.3823252068142,-62.8687813800966,315,1,15,1,0.11589671602519,0.519523938007069,2.12986213059412,713.166100109119,133.377826120335,133.386686722759,5
9,T,15,154,39,4,15,1,6,-8.5975624304923,-8.57392198712364,-8.57392198712364,-6.51904154827798,-8.19268935128759,-143.597562430492,225,1,15,1,0.091878486470705,0.515455098844541,1.57232330054921,949.303404190817,179.51853444011,179.51853444011,-5
9,T,15,155,39,4,15,1,6,-10.9534743171736,-10.9534743171736,-10.9534743171736,NaN,-11.8144236790759,34.0465256828264,45,1,15,1,0.0799495947089781,0.643233534296769,2.42552239604288,1174.76513354472,NaN,101.118978574071,5
9,T,15,156,39,4,15,1,6,-12.8726564923894,-12.7294479503619,-12.7294479503619,NaN,-12.3722877498029,122.127343507611,135,1,15,1,0.0999284302536125,0.467581188993336,2.45373595871934,827.959672159889,NaN,93.9887296628361,-0
9,T,15,157,40,4,15,1,6,-10.2012283803541,-10.2012283803541,-10.2012283803541,-8.17361802186639,-10.2070630285328,-145.201228380354,225,1,15,1,0.0679440854607947,0.45959944979586,2.365934724304,1341.67538139248,199.902717680142,199.902717680142,-0
9,T,15,158,40,4,15,1,6,-17.685386840791,-17.3437351742431,-17.4427794599183,NaN,-15.8445230070884,117.314613159209,135,1,15,1,0.111908099881475,0.575467321588349,1.78444256422517,770.347031024605,NaN,94.5690141266616,5
9,T,15,159,40,4,15,1,6,-17.841169765931,-16.3023878940082,-16.3023878940082,-20.1212828410115,-13.7123433181909,-62.841169765931,315,1,15,1,0.0998917740441811,0.519554585001288,1.38480245608798,825.517379084994,137.343788680754,137.343788680754,-0
9,T,15,160,40,4,15,1,6,-15.2078467217821,-15.2078467217821,-15.2078467217821,-14.9139161828557,-16.946947698762,29.7921532782179,45,1,15,1,0.0839276947262988,0.515539528312956,1.97574681016249,1131.44776138188,170.100882229656,170.100882229656,-5
9,T,15,161,41,4,15,1,6,-4.28809930530605,-4.20956885081807,-4.20956885081807,NaN,-4.47326537370304,-139.288099305306,225,1,15,1,0.0719399126619464,1.26287429143736,2.93939887423517,1172.28190566067,NaN,181.600573766737,5
9,T,15,162,41,4,15,1,6,-22.7677649655159,-22.2514745807384,-22.2514745807384,-23.016424159803,-21.8980343761044,-67.7677649655159,315,1,15,1,0.0879223200845445,0.575460110536596,2.27592029617449,898.124259025838,143.75555936436,143.75555936436,-0
9,T,15,163,41,4,15,1,6,-18.052472572419,-18.6264658519094,-18.6264658519094,NaN,-19.3172307937456,116.947527427581,135,1,15,1,0.103912239025931,0.571480508213199,2.93534475765,807.198747137087,NaN,88.9896988205191,-5
9,T,15,164,41,4,15,1,6,-15.1862510422389,-15.1862510422389,-15.1862510422389,-15.0122305352369,-16.1494631966983,29.8137489577611,45,1,15,1,0.0759282283463563,0.653437781493722,2.35993602590611,1231.58441856924,168.902876774491,168.902876774491,-5
9,T,15,165,42,4,15,1,6,-10.9436339401211,-10.9271304669102,-10.9271304669102,-12.2982414374811,-11.483764911425,34.0563660598789,45,1,15,1,0.067905025566688,1.09478995091285,1.83037970423675,1528.56726296663,221.095292386913,221.095292386913,5
9,T,15,166,42,4,15,1,6,-8.91638377098917,-8.91638377098917,-9.06221670833264,-5.22595245310941,-9.63752851199001,-143.916383770989,225,1,15,1,0.0799138398815558,0.975088801169477,2.18604768552223,1129.45163256026,185.582030755999,185.582030755999,-0
9,T,15,167,42,4,15,1,6,-20.0407692937272,-19.4560453202682,-19.4560453202682,NaN,-19.2924079749597,114.959230706273,135,1,15,1,0.115860059815532,0.559347904073547,1.75404825759779,704.82784884731,NaN,90.1564785617011,5
9,T,15,168,42,4,15,1,6,-23.9361425601002,-23.4397746397372,-23.4397746397372,-23.8065538169593,-22.4816127844933,-68.9361425601002,315,1,15,1,0.107884930753698,0.599352747502508,1.7698585010246,750.520264944996,135.38808524274,135.38808524274,5
9,T,15,169,43,4,15,1,6,-8.70968614101821,-8.5218114933441,-8.5218114933441,-5.98546562475417,-9.52980827375757,-143.709686141018,225,1,15,1,0.0719068619819154,0.78733690240756,3.06729448936449,1176.92519858275,196.54232910324,196.54232910324,-5
9,T,15,170,43,4,15,1,6,-22.428384532586,-21.8874848215615,-21.8874848215615,NaN,-19.9551971517419,112.571615467414,135,1,15,1,0.111902391126023,0.49955892365324,1.72448382349739,763.244392206933,NaN,91.6755344900008,-10
9,T,15,171,43,4,15,1,6,-22.7379927529379,-21.6373175620206,-21.6373175620206,NaN,-20.48932403166,-67.7379927529379,315,1,15,1,0.111916813242715,0.523536290549146,2.06420455125544,727.3247666727,NaN,122.772120515215,-0
9,T,15,172,43,4,15,1,6,-12.1196001214488,-12.1739598981941,-12.1739598981941,NaN,-12.6843971900935,32.8803998785512,45,1,15,1,0.0759315334139501,0.451592471898721,1.52060499569711,1351.90653899396,NaN,188.602345267449,5
9,T,15,173,44,4,15,1,6,-23.6949531542013,-23.8339957465975,-23.8339957465975,-23.631211460686,-24.1349253605988,-68.6949531542012,315,1,15,1,0.111911404947932,0.959142749486318,2.08016412366669,813.466295968959,142.46609369595,142.46609369595,5
9,T,15,174,44,4,15,1,6,-18.403502148096,-17.6492248379168,-17.8442436652583,NaN,-15.4679209895919,116.596497851904,135,1,15,1,0.107869306795237,0.615216773400334,1.97966632033399,799.791803247359,NaN,90.985256201351,-0
9,T,15,175,44,4,15,1,6,-11.4786851870231,-11.4786851870231,-11.4786851870231,-7.74946067276403,-11.7744863651109,-146.478685187023,225,1,15,1,0.0639161089609388,0.447626991230663,1.43262859268361,1368.50271088325,193.069191336395,193.069191336395,-0
9,T,15,176,44,4,15,1,6,-10.1899372109335,-10.3305969022717,-10.3305969022717,-12.5392668377206,-10.4445516531662,34.8100627890665,45,1,15,1,0.075931232953053,0.667410407117359,2.88341222430904,1284.7557403819,189.147534844137,189.147534844137,-0
9,T,15,177,45,4,15,1,6,-19.7280069749957,-19.4067505071523,-19.4067505071523,-22.7709938769096,-18.3061740971622,-64.7280069749957,315,1,15,1,0.0999293316376679,0.687397054645999,3.06131652275394,870.612900372373,151.223802816831,151.223802816831,-5
9,T,15,178,45,4,15,1,6,-18.8671837073817,-18.8538619691296,-18.8538619691296,NaN,-16.98686398355,116.132816292618,135,1,15,1,0.111878053807686,0.555527245474877,2.55372087559772,844.048123734265,NaN,94.2840592251377,5
9,T,15,179,45,4,15,1,6,-11.9015981937388,-11.7380843745925,-11.7380843745925,-9.41746222206018,-12.42003001285,-146.901598193739,225,1,15,1,0.0679933610197168,0.563256898125701,2.6371714386778,1301.58087888307,202.047250047727,202.047250047727,5
9,T,15,180,45,4,15,1,6,-12.3318655627007,-12.3181527563087,-12.3181527563087,-15.0019626799783,-12.9287537790765,32.6681344372993,45,1,15,1,0.0679443859207822,0.655432840719413,1.98199999879716,1371.80962109637,204.233233440661,204.233233440661,-0
9,T,15,181,46,4,15,1,6,-9.56376502316814,-9.35788758789207,-9.35788758789207,NaN,-8.03378805017692,125.436234976832,135,1,15,1,0.0919091334651512,0.64745170244214,2.82749137527435,1016.58581392091,NaN,99.5712267121723,-0
9,T,15,182,46,4,15,1,6,-10.489293058232,-10.3800290610808,-10.3800290610808,NaN,-12.0824910661694,34.510706941768,45,1,15,1,0.0759375426280258,0.707383401709876,1.96429354772818,1334.09817685503,NaN,184.486519532234,-5
